2014-09-22 20:15:33	positive	henrikgalvao	@MyrvangVeronika @sepals @TSundtoft @erna_solberg BØR IKKE ALARMEN GÅ? Eller skal vi fortsette å lukke øynene?
2014-09-27 07:25:23	positive	Grydis	@dagbladet melder om at Siv og Erna har et litt nærere forhold enn hva jeg trodde. Men jeg dømmer ingen, altså! http://t.co/XXtlmw51M2
2014-09-27 07:32:48	positive	orjanoi	@BentHHoyre @AndersAnundsen @erna_solberg @Siv_Jensen_FrP: Dette går ikke an. Jeg må få erstatning av staten for skaden.
2014-09-28 10:08:54	positive	SammyTheRabbit	@ArindF @ErikMolland @jantoresanner @erna_solberg Ikke slik annonsen er utformet!
2014-10-08 12:15:34	positive	trudemy	@olemathis Umulig å nå 10% skogvern innen 2020 i dette tempoet. En norsk #skogvernmilliard trengs! @erna_solberg @nikolaiastrup @Nina_Jensen
2014-10-01 10:35:18	positive	kjaase	Glitrende forslag frå @filiprygg  Erna Solberg seier nei til #Oslo2022 men lover 10 milliarder til nye anlegg og til breddeidretten.
2014-10-02 09:08:00	positive	smokvin	«Ser jeg Erna Solberg med et norsk flagg  - OL 2022 - VG http://t.co/frqjGCiDKz
2014-10-08 10:35:51	positive	Haltbrekken	Soleklart løftebrudd. Det skulle vernes mer skog med ny regjering, det lovte @erna_solberg @nikolaiastrup @olemathis @Nina_Jensen
2014-09-26 07:35:25	positive	Hoyre	.@erna_solberg talte om jenter og utdanning i FN, trakk fram Malalas modige kamp. Her kan du se hele talen http://t.co/jvqGgZWpBf @NRKno
2014-09-27 10:01:52	positive	Natteramnoslo	@Morten_Nico @erna_solberg  Oppramsing
2014-09-27 20:42:58	positive	jorgenhs	@jonasgahrstore og @erna_solberg selger "Pose og sekk-nasjonen" http://t.co/2JcN2QRFYb
2014-09-24 19:17:25	positive	Akselev	@Utenriksdept Er flagget spesialbestilt av FARC-guerilliaen for å provosere? @borgebrende @erna_solberg
2014-09-29 15:57:20	positive	SarahSpett	@erna_solberg Unge kvinner bør ta sertifikat for bilkjøring. En varig vei fra tjenestemottaker til tjenesteyter.
2014-10-01 19:53:07	positive	BirkOdd	Må si jeg er enormt skuffa @erna_solberg. Vi er et av verdens rikeste land,best i vinter idrett. Skulle bare magle at Vi også tar regninga.
2014-09-27 16:47:29	positive	willJens	Dette er de viktigste yrkene - NRK http://t.co/ewBE1EkXap årslønn sykepleier 400.000, statsm @erna_solberg 1,5 mill, VG-red @torryp 6.5 mill
2014-09-30 10:08:29	positive	Krodome	@asecamilla Hmm. God matte i mye kunst. Fortsatt rart med naturfag. @ElinJoval @konservativ @erna_solberg
2014-10-08 08:16:43	positive	hybridsopp	Hva faen er dette for noe? Kjære Erna Solberg, du er HELT på trynet.
2014-10-02 04:19:23	positive	terjekristo	@erna_solberg vi må ha OL =(%/
2014-09-25 22:01:10	positive	robintjalala	@DagensMedisin Bedre å donere 2 milliarder til regnskogen i Peru! @erna_solberg @Siv_Jensen_FrP @KimChristineHol
2014-09-26 04:15:08	positive	sistenyttnorge	Erna Solberg kom med klar kritikk mot Russland - Les hele saken http://t.co/KRyJlxECGc
2014-09-30 08:19:24	positive	moenduran	@thomjam: Læreren er viktigst, sier @erna_solberg Da er det lurt å høre mer på hva lærerne sier. @utdanningsf @www_ks_no @konservativ
2014-09-22 14:39:14	positive	SosialistRuffen	@JarlWaage Synd at @erna_solberg vil rasere gode ordninger. Skjønt uventet er det vel ikke. Høyrepolitikk endrer seg ALDRI.
2014-10-08 12:43:46	positive	trudemy	@Oddingen Mens tilveksten skjer i ungskogen skjer hogsten i gammelskogen som artene er avhengig av! @Haltbrekken @erna_solberg
2014-10-02 16:37:43	positive	annieroadend	@erna_solberg ring Thomas Bach i samme slengen, IOC bør boikottes av demokratiske land.
2014-09-27 20:13:30	positive	arnenorlund	"Mye vil ha mer" og mer til rikdom og velstand. Fattigdomspolitikk på øverste hylle. Stå på @erna_solberg @Siv_Jensen_FrP
2014-09-24 18:04:33	positive	joachimhs	Hva er dyrest? Vei utbygging m/plass til alles biler frem mot 2030 eller utvidet og GRATIS kollektivtrafikk? @Partiet @Venstre @erna_solberg
2014-10-01 06:23:04	positive	filiprygg	Tenk hvis @erna_solberg overrasket alle med å si nei til #Oslo2022, men samtidig lovet 10 mrd til nye anlegg og til breddeidretten.
2014-09-25 17:22:15	positive	OmarAnsari11	@erna_solberg Han er den siste vi bør inngå avtale med. 143 korrupsjonssaker. Mistenkt for statlig terrorisme (17drept). Ugyldig mandat.
2014-09-30 08:14:39	positive	SmartereEnnDeg	@erna_solberg mener lagarbeid er viktig i klassen. Jeg er helt enig med hun, teamwork er viktig - også i skolen. #lærerløftet.
2014-09-20 21:34:03	positive	HansFo	@SVHeikki @MissSkarsbo @erna_solberg @BarackObama Det er sikkert fordi amerikanske biler er så billige i drift og vi velger elektrisk ;o)
2014-10-02 12:54:36	positive	Landmarken	Leder i @ChangemakerNor gir @erna_solberg tips på Tinder så hun slipper å få match med kjipe diktatorer. http://t.co/hB0BEOsdLU
2014-09-28 16:16:44	positive	froheim	Marine Le Pen har noe å lære Erna Solberg.. http://t.co/57Z5GI39vY
2014-09-30 09:28:49	positive	Evaluerer	@reflekSiv: @Ingerid_O Ikke rart @erna_solberg synes det er greit med 60 elever i klasserommet. #lærerløftet  http://t.co/q5GAkyjNyT
2014-09-28 11:03:02	positive	KristinVinje	Regjeringen Solberg er bra for forskning&amp;utdanning - En ny vår for FoU @hoyrestudent @Hoyre @erna_solberg http://t.co/ORWkpJ0h6z
2014-09-28 08:00:07	positive	JorgenLjones	@GeirOPedersen @erna_solberg @GaviAlliance @GlblCtzn  Er imponert over påvirkningskraften til UH @EirikMofoss  @GamleGraa! Godt jobba!
2014-10-08 22:01:36	positive	bodilsk	@Hoyre @frp_no @erna_solberg Sparer litt, taper litt. Blir det noe til overs ser jeg helst at dere gir det til noen som faktisk trenger det!
2014-09-27 07:40:04	positive	orjanoi	@BentHHoyre @AndersAnundsen @erna_solberg @Siv_Jensen_FrP: Hvorfor er dere så påholdne med penger til trafikkskadde?
2014-09-24 14:06:29	positive	AudBeritBakke	@erna_solberg Kjære Erna som jobber og gjør alt så bra- hvordan kan du  ha en så udugelig ordfører i Oslo? Ref. VG og hans utspill rundt IS
2014-09-25 17:15:11	positive	NilsPedersen1	Takk, kloke Høyre parti! - "Det går mot OL-ja i Høyre" - #Oslo #2022 - Heia @Erna_Solberg #Dagsrevyen http://t.co/TxXmuDN5Q8
2014-10-08 08:14:42	positive	Mufc_lars	@SVHeikki @erna_solberg dette er et godt budsjett med gode prioriteringer. Flott @erna_solberg  og @Siv_Jensen_FrP
2014-09-28 12:04:40	positive	GamleGraa	@JorgenLjones @GeirOPedersen @erna_solberg @GaviAlliance @GlblCtzn @EirikMofoss Høyres Studenterforening, ikke UH! @hoyrestudent
2014-09-28 13:41:32	positive	klactoweed	@thorbjarnebore: "CO2-lagring kan bli Nordsjøens neste industrieventyr. Denne sjansen må Erna Solberg gripe" http://t.co/1AxQbe7WuM
2014-10-08 10:03:48	positive	Marit_Andrew	Fin sektorgjennomg. av @LarsNehruSand. Grunnleggende uenig m @Siv_Jensen_FrP og @erna_solberg. men likevel: dyktige damer. #statsbudsjettet
2014-09-24 13:27:19	positive	borgebrende	@Utenriksdept: #UNGA i dag: Statsminister @erna_solberg og @borgebrende deltar på toppmøte i #FNs #sikkerhetsråd om #fremmedkrigere #UNSC
2014-09-24 17:08:03	positive	kimaj76	Når @erna_solberg  snakker om "å bringe håp til ungdommen" #Pinlig
2014-10-08 13:41:27	positive	borkrist	@erna_solberg @Krodome @konservativ ja høyere nivå ok, men bhage, skole, ut vgs .. trengs gode realister der? Hva skal friste til yrket der?
2014-10-08 16:31:44	positive	terjen1	@konservativ: @borkrist @martinfjeld @erna_solberg @Krodome Vi kommer også med ny realfagstrategi ila året.
2014-09-25 17:07:12	positive	BakkeMona	@erikshuse Har ikke det, men regner med @konservativ eller evt @erna_solberg blar opp nå som jeg har lagt fram bildebevis.
2014-10-09 12:24:17	positive	LMGimse	Spennende hastemelding fra NTB: "Erna Solberg følger tradisjonen og kommenterer vinneren av fredsprisen rett etter utdelingen".
2014-10-01 00:07:48	positive	MyrvangVeronika	Skal bli en interessant verden dersom vi får 1.4 mill Ebola smittede i januar. Spørsmålet er om Norge er forberedt? @erna_solberg
2014-09-30 10:34:10	positive	ElinJoval	Drømmer om fokus på #elevløft og samarbeid med fagfolk @erna_solberg @konservativ #laererloeftet
2014-09-23 14:40:18	positive	StineLkken	Erna Solberg innfører alt hu lovte at hu skulle fjerne hu!
2014-10-09 12:26:54	positive	KarlEldar	@SV_Karin @himanshugulati @erna_solberg @Trinesg Nettopp, og kutter i barns vilkår for utvikling og helse!
2014-09-27 07:34:06	positive	orjanoi	@BentHHoyre @AndersAnundsen @erna_solberg @Siv_Jensen_FrP: Dette står i partiprogrammet til Fedrelandspartiet.
2014-09-25 16:51:31	positive	erna_solberg	Mange bilaterale møter under FN, her med Pakistans smin Sharif. Tema: sikkerhet, jenter og utd, bilatrlt samarbeid. http://t.co/nldxebHBD5
2014-09-24 05:45:10	positive	ElinJoval	Skulle ønske @konservativ og @erna_solberg hjalp til å styrke lærernes status. Vi er gode! Vi trenger tid til å gjøre jobben vår bedre!
2014-09-27 17:24:38	positive	tonjesolbergcom	Nå er det på høy tid med #Dyrepoliti når katter blir torturert/drept med gaffel!!! - http://t.co/Bp0jlcN7TU @erna_solberg #samfunnsproblem
2014-09-30 09:14:02	positive	OyvindRein	@bafoss: Led oss ikke inn i OL @erna_solberg http://t.co/rZ6FPu3Q2t
2014-10-09 09:28:00	positive	JordmorKjersti	Les denne alle! En sterk historie som @erna_solberg bør lese mange ganger! Blir d bedre helse av dette @BentHHoyre https://t.co/jOvpTqGvUg
2014-09-23 08:07:04	positive	eaalen	Gjør som @SolheimDAC sier, @erna_solberg, så kan du bli hovedpersonen i New York og hjemme: http://t.co/UcpWkWiCp1 #Climate2014
2014-09-23 16:20:59	positive	sunnivajaness	#Danmark leverer, #Sverige leverer. Hva med #Norge? Ingenting. Hva med #SPU? Ingenting. @erna_solberg Hva er det du driver med?
2014-10-01 15:52:55	positive	fyrstikken	@erna_solberg Vi driter i OL. La oss fokusere på noe annet.
2014-09-26 23:45:44	positive	orjanoi	@erna_solberg @Siv_Jensen_FrP @jonasgahrstore: Mer negativt: betaling for å ta fergen (burde vært gratis siden det er en del av veisystemet)
2014-10-02 07:20:42	neutral	Daniel_Hjollo	Erna solberg viser mangel på hadlingskraft #OL! Jeg er svært skuffet, vet ikke om jeg stemmer Erna igjen! regjeringen mot folket.
2014-10-08 11:30:40	neutral	HSchlaupitz	Overoppfylles klimaforliket, slik regj. har ambisjoner om, ved å redusere bensin- og dieselavgiftene?@Naturvern @jensfh @erna_solberg
2014-09-28 07:53:33	neutral	StaleLJ	Dersom @Hoyre og regjeringen går inn for #Oslo2022 mister dere min stemme i 2015 og 2017. Håper da også flere gjør det samme @erna_solberg
2014-10-03 09:42:35	neutral	LenaChristine_	Jeg støtter Kjartan Espelands forslag om #politikerløft #lærerløftet @erna_solberg @konservativ  http://t.co/Zj5Qe8rOe6
2014-09-30 20:37:17	neutral	StolAnders	Ønsker @erna_solberg  en flott onsdag,  håper hun lytter til folket og begraver OSLO2022 prosjektet.
2014-09-29 14:45:48	neutral	JornRiise	I vår uttalte @erna_solberg at et ja fra regjeringen til #ol2022 forutsatte et ja-flertall hos folket. Det er det ikke. Hold ord og si nei!
2014-09-28 14:19:12	neutral	1001ptsSE	Norske Solberg vann rallycross-VM (smp.se) http://t.co/XU7CfU7yLA
2014-10-01 06:09:20	neutral	kometen	@frebrake AP falder også. Så vi får FrP m Siv som statsminister og V samt KrF som støttehjul. @erna_solberg
2014-09-28 13:08:20	neutral	staalec	re sist tweet @erna_solberg @ThorhildWidvey vi er kloke nok til å velge hvem som skal styre landet, men vi vet ikke vårt eget beste ang OL ?
2014-09-26 23:43:31	neutral	kylefinnesand	@erna_solberg Kjempebra! http://t.co/kM5iKfxeBA
2014-09-30 21:43:13	neutral	larseidissen	"Alle stemmer har en betydning, jeg vekter ikke den ene eller den andre mot hverandre." @erna_solberg til NRK om Oslo-OL.
2014-10-01 10:59:32	neutral	sigdanck	Sorry T.R. Isaksen og Erna Solberg. Jeg ble ikke lærer for å gjøre karriere, jeg ble lærer fordi jeg ønsker at mine elever får en karriere.
2014-10-08 09:00:29	neutral	anlovp	Dessv ingen stor satsing på rusomsorg eller ettervern. Gode signaler, men ambisjonene lave. @Hoyre @frp_no @erna_solberg #statsbudsjettet
2014-09-27 11:26:31	neutral	vaartland	@erna_solberg @jonasgahrstore #hjelm kan gi en «nær-gølvet-opplevelse» for politikerne. Vi har samlet bildene: http://t.co/icIouUg5HE
2014-10-01 20:14:20	neutral	KristianRiise	@tobaek Hva mener du regjeringen skal mene om en søknad som ikke lenger eksisterer? @LeneWestgaard @jonasgahrstore @Hoyre @erna_solberg
2014-09-22 16:42:20	neutral	Mannsperson	@SVsilje @Bjarnekj @erna_solberg Hadde jo vært kult om du skjønte at det reven forskjell
2014-09-23 12:13:46	neutral	TSundtoft	Vi er klare for FNs klimatoppmøte! Norge skal presentere flere nye initiativer idag. @erna_solberg @borgebrende http://t.co/mZOtmpx0T5
2014-10-01 17:19:57	neutral	IngebjorgF	Utmerket, @Hoyre og @erna_solberg! Ja til sport, folkevett og sunne verdier, nei til pampevelde. Klok beslutning
2014-09-27 14:17:11	neutral	andmyg	I dag leser vi fra teksten hentet i @DBMagasinet , Foreldreskolen, s 74. Ja, du også, @erna_solberg #lekelyst #skolehverdag
2014-10-01 14:36:48	neutral	storlihoel	@AmhHagen: @erna_solberg jeg må altså ha mer utdanning for å kunne smitte elevene med entusiasme?
2014-09-27 20:27:03	neutral	TuridK	Sammen mot fattigdom: @erna_solberg og Gwen Stefani med No Doubt - http://t.co/qjvwcYQuWB #minstatsminister
2014-10-01 17:31:51	neutral	GTefre	Fra og med i dag kan ikkje @Hoyre klage på at dei ikkje har penga til helse, veg og kultur. Har jo 50 mrd som skal brukes! @erna_solberg #OL
2014-09-23 19:31:36	neutral	TrulsGulowsen	.@ingridnaessholm Ubegripelig at @erna_solberg ikke benyttet anledningen til å følge i Rockefellers spor og trekke #Oljefondet fra fossil
2014-09-28 19:46:08	neutral	sponsorconsult	@RobinKass  @TorgeirM Venter spent på hva @erna_solberg og @jonasgahrstore ikke har råd til hvis de går for #Oslo2022
2014-09-27 14:21:00	neutral	PerVassbotn	@OysteinHassel Det ser ut for at Erna og/eller Monica må reise hjem og rydde opp. Hvis ikke @HWarloe kan gjøre det. @bergenhoyre
2014-09-29 13:41:53	neutral	freddgr	@erna_solberg og @konservativ lanserer #lærerløftet på nett-tv - regjeringen.no http://t.co/UQYj8omTqs
2014-10-01 20:06:02	neutral	BenteSlaatten	@Hoyre @erna_solberg Flott at H tok folkets signaler og sa nei til OL i dag, gratulere.
2014-10-08 14:06:09	neutral	GerardRost	Takk for forslaget Erna Solberg og Siv Jensen, håper den aldri blir vedtatt. Vi hadde vært i jobb om vi kunne...
2014-10-09 12:29:49	neutral	St_Ariez_	"Kjære @erna_solberg Kan du være så snill å finne en jobb til meg?" - http://t.co/PBSMR3ImcU #statsbudsjett2015
2014-10-01 06:28:46	neutral	muligensMattis	VI har ikke media i Norge!  RT @JulLarsen: Media oppførte seg som hodeløse høns og Erna Solberg spilte på fordommer. http://t.co/0TGeHa9rzd
2014-09-27 00:53:21	neutral	orjanoi	"Går Erna og Siv i samme fella som Reinfeldt?": http://t.co/7T3MZ5eMKv
2014-10-09 12:26:34	neutral	bafoss	Kjære Erna! http://t.co/8nxF4qQsh5 @erna_solberg
2014-09-24 08:47:45	neutral	SV_Karin	@DevelopmentFund: .@Regjeringen og @erna_solberg vil bevare regnskog. Da burde dere begrense soyaimporten. http://t.co/kRv3NeNUWT
2014-09-27 11:01:43	neutral	TerjeEngen	Hva har Jonas Gahr Støre og Erna Solberg til felles - begge har "forrådt" sin klasse :-)
2014-09-27 10:02:35	neutral	Natteramnoslo	@Morten_Nico @erna_solberg  Kvifor støttar då Pres Obama og USA den strategien som har feila ?
2014-09-23 13:49:46	neutral	SVHeikki	Når Indonesias president Yodoyono viser ledelse ved å stoppe regnskoghugging, selv om det kostner,må @erna_solberg lede an og la olje ligge.
2014-09-24 07:19:44	neutral	Ellkjell	@FrokenYhr: En ekte Nav-historie. Heksejakt av Norges største maktinstans! - http://t.co/6qulakOLa8 @NAVnorge @erna_solberg
2014-10-01 21:16:09	neutral	KimAndreLie	@erna_solberg  nå har du driti på draget! NEI TIL OL?
2014-09-23 13:40:47	neutral	kldep	'@TSundtoft og @erna_solberg signerte skogpartnerskap med Perus president og miljøminister http://t.co/84Ett2mTGE http://t.co/8zJLiK8VfW
2014-09-23 13:18:42	neutral	NorskIndustri	Utviklingen av fullskala CCS-teknologi bør skje i Norge. Se brev til @erna_solberg http://t.co/gTwit2bP1q #miljø #klima #verdiskaping
2014-09-27 14:55:04	neutral	Morten_Nico	@erna_solberg HeHe he. Godt svar! Det er vel derfor du er statsminister :-) @Natteramnoslo
2014-09-27 07:31:43	neutral	orjanoi	@BentHHoyre @AndersAnundsen @erna_solberg: Jeg har blitt skadet i trafikken, men Justisdepartementet avviste klagen. Måtte klagd i fjor.
2014-09-24 09:13:25	neutral	LarsEngebrets1	Er #Erna en klimaflopp? #businessasusual Aftenposten http://t.co/BMiQ5RdFt1
2014-09-28 13:05:43	neutral	Jensbg	@BeritRekve: @sponsorconsult Ja, vi se jo alt tendensane i Oslo-budsjettet som kom denne veka. Trist. @erna_solberg @jonasgahrstore
2014-09-28 08:59:14	neutral	JohnOEgeland	@jasnoen @MortenMyksvoll Du har helt rett. Likheten med EU-kampene i 72 og 94 er slående. Det bør bekymre både Erna og Jonas.
2014-09-24 12:42:07	neutral	ronneberg	Og der kommer statsminister @erna_solberg inn til FNs hovedforsamling, flankert av FN-ambassadør @GeirOPedersen. #UNGA
2014-10-08 12:03:02	neutral	eikagruppen	@makroblogger blir å se på @HegnarTV 15.30 hvor han uttaler seg om #statsbudsjettet for 2015. @Regjeringen @Siv_Jensen_FrP @erna_solberg
2014-09-27 07:09:34	neutral	SiwBergsas	Vil vi ha det trangere i klasserommene? Nei.  Hva m dere?   @Siv_Jensen_FrP @erna_solberg @Trinesg @KAHareide http://t.co/mpzMlr8IUz
2014-09-22 03:19:08	neutral	KarlDue	@SVHeikki @lundkjetil @erna_solberg @kariekas Steng ned Norge og det er ikke målbart.Halve London kan ikke redde verden.Realisme er smart!
2014-10-01 20:04:02	neutral	KristianRiise	@tobaek Jo, hvis d var grunnlag for å jobbe videre med d,så hadde jo regjeringen gjort d @LeneWestgaard @jonasgahrstore @Hoyre @erna_solberg
2014-10-02 20:30:26	neutral	BjoornRa	@Draeggers @HadiaTajik @erna_solberg Hvor mye tjener en ansatt i politiets utlendingsenhet? Ca 1 million
2014-09-28 22:26:25	neutral	CPalmesen	@MalaWang @Aftenposten Rystende lesning! Denne artikkelen håper jeg statsminister @erna_solberg også får med seg!
2014-10-08 13:37:45	neutral	IngvildKilen	@erna_solberg @PederWEgseth @Hoyre bra at det skal bli skattefradrag. Ser fram til å se innholdet i fradraget! får man også for solceller?
2014-09-30 06:08:18	neutral	Krodome	@gunnarooo Har helt vondt i magen... @konservativ @erna_solberg
2014-09-23 22:17:58	neutral	ZagraZnjaZagra	@SVHeikki @erna_solberg 6,3 mrd hvis man følger dollarkursen.
2014-09-23 20:28:15	neutral	SunnivaBjerkaas	.@SVHeikki @erna_solberg Hva er "grønt fond for utviklingstiltak i utviklingsland"?
2014-09-23 22:04:38	neutral	IvarVigdenes	Kunne ref hva andre lands repr mente om talen til @erna_solberg også. Uten å ha lest den vil jeg tro de var positiv.. http://t.co/XwDt9PTglI
2014-09-21 20:51:12	neutral	Marit_Andrew	Grundig og svært tankevekkende om OUS-prosessen/ sykehusutbygging mv @JanVincents @BentHHoyre @jonasgahrstore @Siv_Jensen_FrP @erna_solberg
2014-10-01 13:02:51	neutral	Toallu	Spørsmålet blir vel om @erna_solberg synes ol er verdt splittet fraksjon og et mer krevende FrP. #OL2022
2014-09-25 11:22:14	neutral	sveinlarsen3	@erna_solberg Gratulerer.
2014-10-03 08:04:29	neutral	morellene	@erna_solberg @voxpopulinor @hildesandvik patetisk er en passende beskrivelse av denne OL prosessen.Erna sitter igjen med svarteper
2014-10-01 17:02:33	neutral	BarbroF	Tror du at du får ei stjerne i boka av meg bare fordi du sa nei @erna_solberg Nå nei du frue, det må nok mer til før jeg liker din politikk.
2014-10-08 19:47:14	neutral	Starefossen	@Hoyre @frp_no @erna_solberg takk for at dere lager et større klasseskille her i Norge! Hold de svake nede!! #ironi
2014-09-29 12:36:18	neutral	sva_no	Kongen kommer til frigjøringsjubileet: H.M. Kongen, statsminister Erna Solberg og utenriksminister Børge Brend... http://t.co/7mygwYbaED
2014-09-21 20:53:08	neutral	Marit_Andrew	@JanVincents @BentHHoyre @jonasgahrstore @Siv_Jensen_FrP @erna_solberg Men dessverre ikke på nett? @Klassekampen
2014-09-28 19:57:36	neutral	Ravn69	Jeg avstår også, for første gang, å stemme Høyre om så skjer. @AndersKvam @trygve73 @erna_solberg
2014-09-25 14:42:22	neutral	mariusholm	Slik kan @erna_solberg få flere vann-, vind- og solkraftverk hun kan åpne i Afrika!  http://t.co/BjKoiJcTXB
2014-09-28 19:54:42	neutral	tobaek	@sponsorconsult: @RobinKass  @TorgeirM Venter spent på hva @erna_solberg og @jonasgahrstore ikke har råd til hvis de går for #Oslo2022
2014-10-01 19:53:34	neutral	BaddaJFT96	Flere nåværende og tidl VIF-spillere er så skuffet over Høyres OL-nei - og ingen ny hall - at de drar fram at Erna Solberg er feit. Classy.
2014-09-28 09:18:08	neutral	karirolfsen	Ordliste 2:  Å skape: finne på ting som ikke var før.( best kjent som inovere.Se Erna Solberg)  Skaphomse: homofil som skaper seg om.
2014-09-29 22:07:11	neutral	goeranson	I likestillingens navn... Dette er dere vel stolt av? http://t.co/yW8HxPrJ9e  @BentHHoyre @erna_solberg
2014-09-25 08:20:40	neutral	Natteramnoslo	@Morten_Nico @erna_solberg  Kva rørte deg i talen ?
2014-09-28 19:41:49	neutral	AndersKvam	@trygve73 @erna_solberg Så da avstår du altså å stemme ved neste stortingsvalg?
2014-10-02 12:54:06	neutral	erna_solberg	@SVHeikki hvorfor sier du vi har droppet utslippsmålene ? Det er usant.
2014-09-28 10:05:33	neutral	JornRiise	Ut av bakrommene, @erna_solberg @Hoyre @Arbeiderpartiet ! #ol2022 Led oss ikke inn i OL | HILDEOMBUSINESS.NO http://t.co/bEOxjyQSDL
2014-09-28 12:55:14	neutral	sponsorconsult	Hvis @erna_solberg og eller @jonasgahrstore går for #Oslo2022 skal det bli spennende å se hva vi IKKE kan ta oss råd til de neste tiåra.
2014-09-28 19:04:57	neutral	trygve73	Hei @erna_solberg! Jeg har stemt H i 18 av 18 valg siden jeg fikk stemmerett. Det blir det slutt på om H gir statsgaranti til #OL2022.
2014-09-24 10:17:07	neutral	abjartnes	@mariusholm Tror så godt om både @erna_solberg og @jonasgahrstore at jeg tror de ser at Oljefondet må endre kurs her. @Statkraft
2014-10-08 21:35:07	neutral	sjakhaaheim	@Olavkvinge @erna_solberg @heimevernet fortsatt "3% community" på budsjettet, men står for 67 % av landets soldater. #tryggifare #beredskap
2014-10-08 12:16:34	neutral	fanahoyre	Hel-blått statsbudsjett er klart. http://t.co/y3UfiEqX9E @erna_solberg @Hoyre
2014-09-28 18:20:01	neutral	fenilsen	@Glette Du er ikke alene, om det er noen trøst. @erna_solberg
2014-09-28 18:19:18	neutral	Glette	@fenilsen Listen over hva jeg ikke er kandidat til, begynner å bli lang... @erna_solberg
2014-10-09 08:30:49	neutral	FredrikGMyhre	Dagens klimaendringer er den største utfordring i menneskets historie. Hva gjør @erna_solberg? Kutter #statsbudsjettet til @kldep @TSundtoft
2014-10-02 05:37:13	neutral	torenfje	@SkiNorge Utolig stolt over våre idrettsfolk, men rammene #OL2022 var like brutale som i Sotsji. Hjerteløst! @Hoyre @OSLO2O22 @erna_solberg
2014-09-28 09:33:27	neutral	bevjen	Det ser ut for at makteliten viser forrakt for folkemeningen og går inn for #Oslo2022. Bør straffes i valg. @jonasgahrstore @erna_solberg
2014-09-28 18:02:48	neutral	ArneSeland	@klactoweed Erna Solberg går på popkonsert i kritiske situasjoner. Gondoleezza Rice prioriterte tid i skobutikk når USA var i krise.
2014-10-01 17:01:57	neutral	Robinlysaa	Takk og lov for at det ikke blir Ol i Oslo 2022! Meget fornøyd med @Hoyre og @erna_solberg :-)
2014-09-21 20:47:24	neutral	knappeangst	Jeg er lenger enn Erna Solberg i Candy Cursh;)
2014-09-30 18:12:19	neutral	ESPURK	@erna_solberg Når setter du spaden i jorden for nye Alnabru godsterminal? Bør Bergensbanen bli like rask som Gardermobanen?
2014-09-28 17:50:30	neutral	ArneSeland	@Natteramnoslo: @ArneSeland @ydmykhet @erna_solberg  Er vel redde for at nokon skal seie at dette må Kina rydde opp i sjølv ?
2014-09-28 17:50:16	neutral	ArneSeland	@Natteramnoslo @ydmykhet @erna_solberg Nei. Det er vel  riktig at de for slippe det. Helvetes Kina, mye bedre med de vi kan bombe.
2014-09-29 19:55:41	neutral	haakonwalseng	@gunnarooo @konservativ @erna_solberg Tusen takk for info. Jeg tar turen :-) Er det et åpent arrangement?
2014-09-28 17:47:46	neutral	Natteramnoslo	@ArneSeland @ydmykhet @erna_solberg  Er vel redde for at nokon skal seie at dette må Kina rydde opp i sjølv ?
2014-09-28 17:44:06	neutral	ArneSeland	@Natteramnoslo @ydmykhet @erna_solberg Hvorfor ber ingen norske journalister om regjeringens syn på det kineserne gjør. #dagsrevyen
2014-10-08 13:53:29	neutral	ChrisJKR	@inemae: - Erna Solberg og Siv Jensen gjer som dei har sagt, skriver @thetland om et #statsbudsjett for framtiden: http://t.co/m0LyF8pbAH
2014-09-29 19:45:06	neutral	CHagevold	@jtbakler @BJelsa @erna_solberg @gunnarooo @konservativ Er også spent på hva det betyr for elever med vansker, og fra ressurssvake hjem...
2014-10-08 16:31:45	neutral	jeaninedesiree	@tt_superstar @erna_solberg derfor de har satt ned prisen på frukt og bananer hmm
2014-09-21 02:17:24	neutral	einartjelle	New York: Viktig felles budskap fra religiøse ledere fra 6 kont / 9 religioner  @erna_solberg @TSundtoft http://t.co/5utwj42HEG @Oikoumene
2014-09-28 16:46:35	neutral	AtleSognli	Siden @erna_solberg  har vært i NY og skryt av Norges sin fattigdombekjempelse. Så ligger vel bistandprosenten fast @Siv_Jensen_FrP  ? :)
2014-09-28 16:46:09	neutral	SondenaK	@erna_solberg you rockstar! Heia norsk innsats! #GlobalCitizenFestival
2014-09-27 12:22:24	neutral	Bluzo	Våg å si #neitilOL og stå på for Norge! @erna_solberg . Det er ikke vår oppgave å redde fremtiden for vinter-OL. Ting tar slutt - tenk nytt.
2014-10-08 09:55:46	neutral	trudemy	Statsminister @erna_solberg snakker mot bedre vitende i NRK nå og bortforklarer rasering av norsk skogvernsatsing i #statsbudsjettet
2014-09-28 16:29:27	neutral	Epidemino	Slik kan @erna_solberg med EØS-partnere bidra til at helsepersonell vil dra til Vest-Afrika og kjempe mot #Ebola http://t.co/0zvi768zdQ
2014-10-08 10:41:53	neutral	JonMikkel	Du mener vel:"satser på norske studenter som vil til utlandet", for intern. stud. sparker de jo bena under? @ANSA_sentralt @erna_solberg
2014-09-23 18:56:38	neutral	SteelChristian	@knutame Frykter du har rett, men håper du tar feil om #skogvern i Norge og #valgløfter fra @erna_solberg, @borgebrende og @TSundtoft
